dataset,metadata,color,split0,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10,split11,split12,split13,split14,split15,split16,split17,split18,split19
Filtered_Silva_DADA2_blw.sqrt_enorm,AJCC_Stage,#050598,0.4583333333333333,0.75,0.625,0.875,0.625,0.625,0.625,0.5416666666666666,0.5833333333333334,0.5416666666666666,0.375,0.625,0.5416666666666666,0.625,0.7083333333333334,0.5,0.625,0.75,0.4583333333333333,0.7083333333333334
Shuffle1_PhILR_Filtered_Silva_DADA2_blw.sqrt_enorm,AJCC_Stage,#f7d8a0,0.6666666666666666,0.5416666666666666,0.625,0.7083333333333334,0.5416666666666666,0.625,0.5833333333333334,0.5416666666666666,0.5416666666666666,0.5833333333333334,0.5,0.6666666666666666,0.625,0.6666666666666666,0.6666666666666666,0.625,0.5833333333333334,0.7916666666666666,0.4166666666666667,0.7083333333333334
Shuffle2_PhILR_Filtered_Silva_DADA2_blw.sqrt_enorm,AJCC_Stage,#f7d8a0,0.625,0.6666666666666666,0.5833333333333334,0.7916666666666666,0.5,0.625,0.5,0.5833333333333334,0.5416666666666666,0.5416666666666666,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.7916666666666666,0.5,0.6666666666666666,0.75,0.4583333333333333,0.7083333333333334
Shuffle3_PhILR_Filtered_Silva_DADA2_blw.sqrt_enorm,AJCC_Stage,#f7d8a0,0.7083333333333334,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.75,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.5833333333333334,0.4583333333333333,0.75,0.6666666666666666,0.5416666666666666,0.5416666666666666,0.625,0.625,0.8333333333333334,0.5416666666666666,0.7916666666666666
Filtered_UPGMA_DADA2,AJCC_Stage,white,0.75,0.7916666666666666,0.7916666666666666,0.7083333333333334,0.5833333333333334,0.7083333333333334,0.6666666666666666,0.625,0.7083333333333334,0.5833333333333334,0.4583333333333333,0.6666666666666666,0.5833333333333334,0.625,0.7083333333333334,0.6666666666666666,0.75,0.7916666666666666,0.625,0.7916666666666666
Filtered_UPGMA_DADA2_blw.sqrt_enorm,AJCC_Stage,#050598,0.6666666666666666,0.6666666666666666,0.7916666666666666,0.875,0.5833333333333334,0.75,0.7083333333333334,0.6666666666666666,0.625,0.5833333333333334,0.5416666666666666,0.625,0.6666666666666666,0.625,0.7083333333333334,0.6666666666666666,0.5833333333333334,0.7083333333333334,0.5,0.7916666666666666
Shuffle1_PhILR_Filtered_UPGMA_DADA2_blw.sqrt_enorm,AJCC_Stage,#f7d8a0,0.75,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.625,0.75,0.625,0.5833333333333334,0.5833333333333334,0.5416666666666666,0.5,0.625,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5416666666666666,0.7916666666666666,0.5416666666666666,0.7916666666666666
Shuffle2_PhILR_Filtered_UPGMA_DADA2_blw.sqrt_enorm,AJCC_Stage,#f7d8a0,0.875,0.6666666666666666,0.75,0.75,0.7083333333333334,0.6666666666666666,0.625,0.6666666666666666,0.6666666666666666,0.75,0.5833333333333334,0.75,0.7083333333333334,0.7083333333333334,0.75,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.875
Shuffle3_PhILR_Filtered_UPGMA_DADA2_blw.sqrt_enorm,AJCC_Stage,#f7d8a0,0.7916666666666666,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.6666666666666666,0.75,0.6666666666666666,0.5833333333333334,0.625,0.625,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334
Filtered_IQtree,AJCC_Stage,white,0.8333333333333334,0.7916666666666666,0.7916666666666666,0.75,0.625,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.75,0.625,0.625,0.7916666666666666,0.5833333333333334,0.8333333333333334
Filtered_IQtree_blw.sqrt_enorm,AJCC_Stage,#050598,0.75,0.7083333333333334,0.7916666666666666,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.625,0.5833333333333334,0.4166666666666667,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.8333333333333334,0.5833333333333334,0.625,0.7083333333333334,0.5,0.7916666666666666
Shuffle1_PhILR_Filtered_IQtree_blw.sqrt_enorm,AJCC_Stage,#f7d8a0,0.625,0.75,0.5833333333333334,0.7083333333333334,0.625,0.7916666666666666,0.7083333333333334,0.75,0.625,0.5416666666666666,0.5,0.6666666666666666,0.7083333333333334,0.5833333333333334,0.7916666666666666,0.5416666666666666,0.5833333333333334,0.75,0.5,0.8333333333333334
Shuffle2_PhILR_Filtered_IQtree_blw.sqrt_enorm,AJCC_Stage,#f7d8a0,0.7083333333333334,0.7083333333333334,0.7916666666666666,0.75,0.625,0.7916666666666666,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.5833333333333334,0.4583333333333333,0.6666666666666666,0.5833333333333334,0.625,0.7916666666666666,0.6666666666666666,0.625,0.875,0.5416666666666666,0.7916666666666666
Shuffle3_PhILR_Filtered_IQtree_blw.sqrt_enorm,AJCC_Stage,#f7d8a0,0.6666666666666666,0.625,0.75,0.8333333333333334,0.7083333333333334,0.6666666666666666,0.625,0.75,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5,0.7916666666666666,0.7083333333333334,0.5,0.7083333333333334
alr_prev_filt_DADA2,localization,plum,0.5833333333333334,0.7916666666666666,0.625,0.5833333333333334,0.625,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.5416666666666666,0.7083333333333334,0.75,0.4583333333333333,0.6666666666666666,0.625,0.75,0.7083333333333334,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.625
clr_prev_filt_DADA2,localization,plum,0.5833333333333334,0.7083333333333334,0.6666666666666666,0.4583333333333333,0.7083333333333334,0.6666666666666666,0.4166666666666667,0.625,0.75,0.75,0.75,0.5,0.7916666666666666,0.8333333333333334,0.7916666666666666,0.7083333333333334,0.625,0.7083333333333334,0.625,0.7916666666666666
raw_prev_filt_DADA2,localization,plum,0.5,0.6666666666666666,0.375,0.4583333333333333,0.7083333333333334,0.5416666666666666,0.4583333333333333,0.6666666666666666,0.5,0.75,0.7083333333333334,0.4166666666666667,0.6666666666666666,0.625,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.7083333333333334,0.5833333333333334,0.5833333333333334
