dataset,metadata,color,split0,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10,split11,split12,split13,split14,split15,split16,split17,split18,split19
Shuffle3_PhILR_Silva_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5492957746478874,0.49295774647887325,0.38028169014084506,0.38028169014084506,0.4084507042253521,0.5492957746478874,0.4225352112676056,0.5070422535211268,0.4084507042253521,0.36619718309859156,0.4507042253521127,0.5352112676056338,0.4788732394366197,0.4647887323943662,0.49295774647887325,0.4084507042253521,0.49295774647887325,0.49295774647887325,0.5070422535211268,0.5633802816901409
Filtered_Silva_DADA2,HIV_viral_load,white,0.5211267605633803,0.43661971830985913,0.4225352112676056,0.4507042253521127,0.43661971830985913,0.4647887323943662,0.43661971830985913,0.5352112676056338,0.4084507042253521,0.38028169014084506,0.49295774647887325,0.4788732394366197,0.4225352112676056,0.4788732394366197,0.4647887323943662,0.4225352112676056,0.49295774647887325,0.5070422535211268,0.5211267605633803,0.5492957746478874
Filtered_Silva_DADA2_blw.sqrt_enorm,HIV_viral_load,#050598,0.5352112676056338,0.49295774647887325,0.39436619718309857,0.38028169014084506,0.4507042253521127,0.5070422535211268,0.4225352112676056,0.49295774647887325,0.4788732394366197,0.36619718309859156,0.4647887323943662,0.49295774647887325,0.5070422535211268,0.4084507042253521,0.4788732394366197,0.4225352112676056,0.5070422535211268,0.4788732394366197,0.5492957746478874,0.5492957746478874
Shuffle1_PhILR_Filtered_Silva_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5492957746478874,0.4507042253521127,0.4084507042253521,0.49295774647887325,0.38028169014084506,0.4788732394366197,0.4084507042253521,0.5633802816901409,0.4647887323943662,0.4084507042253521,0.4084507042253521,0.49295774647887325,0.4647887323943662,0.43661971830985913,0.49295774647887325,0.4084507042253521,0.5211267605633803,0.43661971830985913,0.5492957746478874,0.5633802816901409
Shuffle2_PhILR_Filtered_Silva_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5633802816901409,0.5352112676056338,0.4788732394366197,0.4788732394366197,0.39436619718309857,0.4788732394366197,0.4788732394366197,0.5352112676056338,0.43661971830985913,0.38028169014084506,0.43661971830985913,0.5211267605633803,0.4084507042253521,0.4788732394366197,0.4788732394366197,0.38028169014084506,0.5211267605633803,0.5211267605633803,0.6338028169014085,0.5774647887323944
Shuffle3_PhILR_Filtered_Silva_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5352112676056338,0.4788732394366197,0.39436619718309857,0.4507042253521127,0.39436619718309857,0.4647887323943662,0.43661971830985913,0.5352112676056338,0.43661971830985913,0.29577464788732394,0.4507042253521127,0.5070422535211268,0.4788732394366197,0.49295774647887325,0.5070422535211268,0.39436619718309857,0.49295774647887325,0.5070422535211268,0.5492957746478874,0.5352112676056338
Filtered_UPGMA_DADA2,HIV_viral_load,white,0.49295774647887325,0.4788732394366197,0.39436619718309857,0.43661971830985913,0.38028169014084506,0.4647887323943662,0.4084507042253521,0.5492957746478874,0.43661971830985913,0.30985915492957744,0.4647887323943662,0.4647887323943662,0.39436619718309857,0.38028169014084506,0.4507042253521127,0.38028169014084506,0.4225352112676056,0.4507042253521127,0.5070422535211268,0.5633802816901409
Filtered_UPGMA_DADA2_blw.sqrt_enorm,HIV_viral_load,#050598,0.5492957746478874,0.4507042253521127,0.39436619718309857,0.4225352112676056,0.38028169014084506,0.4788732394366197,0.4225352112676056,0.5211267605633803,0.39436619718309857,0.3380281690140845,0.4788732394366197,0.4647887323943662,0.4084507042253521,0.38028169014084506,0.4788732394366197,0.3380281690140845,0.49295774647887325,0.4225352112676056,0.5352112676056338,0.5492957746478874
Shuffle1_PhILR_Filtered_UPGMA_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5633802816901409,0.4507042253521127,0.4225352112676056,0.39436619718309857,0.39436619718309857,0.5211267605633803,0.4647887323943662,0.5492957746478874,0.43661971830985913,0.30985915492957744,0.38028169014084506,0.4788732394366197,0.4788732394366197,0.4225352112676056,0.4647887323943662,0.39436619718309857,0.4788732394366197,0.4788732394366197,0.5492957746478874,0.5352112676056338
Shuffle2_PhILR_Filtered_UPGMA_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5633802816901409,0.4647887323943662,0.4225352112676056,0.4647887323943662,0.36619718309859156,0.5211267605633803,0.38028169014084506,0.5492957746478874,0.4084507042253521,0.323943661971831,0.4507042253521127,0.5211267605633803,0.4647887323943662,0.4788732394366197,0.4788732394366197,0.39436619718309857,0.5070422535211268,0.5070422535211268,0.5774647887323944,0.5352112676056338
Shuffle3_PhILR_Filtered_UPGMA_DADA2_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5915492957746479,0.5070422535211268,0.43661971830985913,0.4788732394366197,0.39436619718309857,0.4647887323943662,0.4084507042253521,0.5492957746478874,0.38028169014084506,0.30985915492957744,0.4507042253521127,0.49295774647887325,0.4788732394366197,0.4225352112676056,0.5211267605633803,0.38028169014084506,0.4647887323943662,0.5352112676056338,0.5492957746478874,0.5070422535211268
Filtered_IQtree,HIV_viral_load,white,0.5070422535211268,0.49295774647887325,0.38028169014084506,0.4225352112676056,0.352112676056338,0.4225352112676056,0.39436619718309857,0.5352112676056338,0.352112676056338,0.30985915492957744,0.43661971830985913,0.43661971830985913,0.43661971830985913,0.39436619718309857,0.49295774647887325,0.38028169014084506,0.4084507042253521,0.49295774647887325,0.5211267605633803,0.5492957746478874
Filtered_IQtree_blw.sqrt_enorm,HIV_viral_load,#050598,0.5633802816901409,0.43661971830985913,0.39436619718309857,0.4507042253521127,0.39436619718309857,0.4788732394366197,0.4084507042253521,0.5211267605633803,0.43661971830985913,0.30985915492957744,0.4507042253521127,0.4788732394366197,0.43661971830985913,0.4084507042253521,0.4647887323943662,0.4084507042253521,0.4225352112676056,0.4647887323943662,0.5774647887323944,0.5492957746478874
Shuffle1_PhILR_Filtered_IQtree_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5774647887323944,0.49295774647887325,0.39436619718309857,0.4225352112676056,0.4084507042253521,0.49295774647887325,0.4225352112676056,0.5352112676056338,0.4225352112676056,0.3380281690140845,0.4647887323943662,0.49295774647887325,0.4647887323943662,0.4084507042253521,0.49295774647887325,0.3380281690140845,0.39436619718309857,0.4647887323943662,0.5352112676056338,0.5633802816901409
Shuffle2_PhILR_Filtered_IQtree_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5633802816901409,0.4225352112676056,0.39436619718309857,0.4084507042253521,0.36619718309859156,0.5211267605633803,0.4507042253521127,0.5352112676056338,0.4084507042253521,0.3380281690140845,0.4225352112676056,0.43661971830985913,0.4647887323943662,0.4084507042253521,0.5070422535211268,0.39436619718309857,0.43661971830985913,0.4788732394366197,0.5633802816901409,0.5211267605633803
Shuffle3_PhILR_Filtered_IQtree_blw.sqrt_enorm,HIV_viral_load,#f7d8a0,0.5774647887323944,0.4647887323943662,0.4084507042253521,0.39436619718309857,0.38028169014084506,0.4788732394366197,0.43661971830985913,0.5352112676056338,0.4084507042253521,0.36619718309859156,0.4225352112676056,0.49295774647887325,0.4084507042253521,0.4507042253521127,0.4788732394366197,0.4225352112676056,0.4507042253521127,0.4788732394366197,0.5070422535211268,0.4507042253521127
alr_prev_filt_DADA2,CD4+_Tcell_counts,plum,-0.022928192603120623,0.03329384961338344,0.07315438303872968,-0.02758034440449908,-0.02456395824331481,0.16236969914506827,-0.74288815965206,-0.21613551363058559,-0.14703167221885738,-0.045411006382657604,0.2406524811395726,-0.002949357524405727,0.2208200552355113,-0.3372231845529834,-0.08628435692181213,-0.273042427385493,0.3147886057435473,0.24181278384281057,-0.33027669574349217,-0.294394718735993
clr_prev_filt_DADA2,CD4+_Tcell_counts,plum,-0.051784282176411844,0.04809345645579077,-0.17180649882561205,0.0689156057555641,-0.1369722779063074,0.3215269995592671,-0.3402440128126363,-0.005227133604836842,-0.006935413132721946,-0.10133155740889177,0.23683819030125408,-0.10102866409579958,0.2519461830615677,0.35032252764257443,-0.02495093176624219,-0.26396553068738315,0.16894642129764115,0.20725818133922602,0.3136754859976578,-0.35975441287393006
raw_prev_filt_DADA2,CD4+_Tcell_counts,plum,-0.04755177032915037,0.22733601790435898,0.15136364290518078,0.20973083256174396,0.11605064922566588,-0.0543818893228718,0.147675793148082,0.1663219931933384,0.07281662967458247,0.04617836035028111,0.3364708958783956,-0.17868310458441572,0.27308910360047256,0.17026716523618957,0.15983987489799334,-0.30392961849598366,0.1039377839422092,0.13306373560676066,0.32605863625893294,0.17930468856802884
